Travessa Horizontal,Carga,Tempo,Tensao,Deformação,Derivada
4.29456867277622,54698.39453125,128.865005493164,810.3465856481481,0.09275526291093347,1985.2206205539405
4.29533887654543,54696.03515625,128.884994506836,810.3116319444445,0.09277189798154277,-1666.9108963161707
4.29598754271865,54694.8046875,128.904998779297,810.2934027777778,0.09278590805007883,-1331.6274169832468
4.29663667455316,54693.515625,128.925003051758,810.2743055555555,0.09279992817609418,-3339.832546312362
4.29728534072638,54688.48828125,128.945007324219,810.1998263888889,0.09281393824463025,-5055.8877103962
4.2979340068996,54683.953125,128.964996337891,810.1326388888889,0.0928279483131663,-2954.895644042641
4.29862318560481,54682.94921875,128.985000610352,810.1177662037037,0.09284283338239331,-2129.7525634877384
4.29935287684202,54679.41015625,129.005004882813,810.0653356481481,0.09285859345231146,-2234.6431580409408
4.30000200867653,54678.21484375,129.024993896484,810.0476273148148,0.09287261357832678,-1938.3894703574479
4.30069118738174,54675.546875,129.044998168945,810.0081018518518,0.09288749864755379,-3479.9236974082887
4.30129934102297,54671.81640625,129.065002441406,809.9528356481482,0.09290063371539893,-5490.792991548777
4.3018669821322,54666.28125,129.085006713867,809.8708333333333,0.09291289378255292,-7298.737891044468
4.30247513577342,54659.23046875,129.104995727539,809.7663773148148,0.09292602885039786,-7029.44035128504
4.30308328941464,54653.81640625,129.125,809.6861689814815,0.09293916391824276,-4740.629555810243
4.30373195558786,54650.7109375,129.145004272461,809.640162037037,0.09295317398677885,-2988.5534489117563
4.30442113429308,54648.0234375,129.164993286133,809.6003472222222,0.09296805905600605,-786.2327745333314
4.30515129119158,54649.31640625,129.184997558594,809.6195023148148,0.09298382918340345,1361.9571306593716
4.30588098242879,54650.921875,129.205001831055,809.643287037037,0.09299958925332161,1075.8847268223763
4.306610673666,54651.60546875,129.225006103516,809.6534143518519,0.09301534932323975,466.0313484556973
4.3073003180325,54651.90625,129.244995117188,809.6578703703703,0.093030244449946,-2221.95028924942
4.30794898420572,54647.5625,129.264999389648,809.5935185185185,0.09304425451848208,-3529.6209546774626
4.30859765037894,54645.23046875,129.285003662109,809.5589699074075,0.09305826458701814,-4027.361534010619
4.30924631655216,54639.9453125,129.304992675781,809.4806712962964,0.09307227465555423,-3829.5725645050406
4.30997600778937,54637.9765625,129.324996948242,809.4515046296297,0.09308803472547236,-705.5225159488618
4.31070616468787,54638.4453125,129.345001220703,809.4584490740741,0.09310380485286977,1511.0267721489072
4.31147636845708,54641.41015625,129.365005493164,809.5023726851852,0.09312043992347906,604.6892942972481
4.31216554716229,54640.1875,129.384994506836,809.4842592592593,0.09313532499270605,-2302.3960559517145
4.31277370080352,54637.296875,129.404998779297,809.4414351851852,0.09314846006055119,-5139.35579425469
4.31338185444474,54631.07421875,129.425003051758,809.3492476851852,0.09316159512839613,-5073.094487987459
4.31403098627925,54628.23828125,129.445007324219,809.3072337962963,0.09317561525441145,-3853.106750294566
4.31467965245247,54623.78515625,129.464996337891,809.2412615740741,0.09318962532294751,-3732.0887344814837
4.31536883115768,54621.078125,129.485000610352,809.2011574074074,0.09320451039217452,-2236.3488551601768
4.3160985223949,54619.21484375,129.505004882813,809.1735532407407,0.09322027046209287,-683.4485918991268
4.31682867929339,54619.625,129.524993896484,809.1796296296296,0.09323604058949006,1101.1065022945404
4.31751785799861,54621.41015625,129.544998168945,809.2060763888888,0.09325092565871729,-1391.9348416514695
4.31816652417183,54617.2734375,129.565002441406,809.1447916666667,0.09326493572725336,-4638.425426993519
4.31877467781305,54612.94140625,129.585006713867,809.0806134259259,0.09327807079509827,-5936.804057192057
4.31938283145428,54606.74609375,129.604995727539,808.9888310185186,0.09329120586294341,-6375.1803122498095
4.3199909850955,54601.63671875,129.625,808.9131365740741,0.09330434093078835,-5405.079721674323
4.32068016380072,54596.61328125,129.645004272461,808.8387152777777,0.09331922600001556,-3485.270810138434
4.32136980816722,54594.6328125,129.664993286133,808.809375,0.09333412112672182,-680.8271072246134
4.32209949940443,54595.359375,129.684997558594,808.8201388888889,0.09334988119663998,1437.5729370303452
4.32282919064164,54597.69140625,129.705001831055,808.8546875,0.09336564126655811,1007.2296191267669
4.32351883500814,54597.578125,129.725006103516,808.8530092592592,0.09338053639326437,-2936.669903960079
4.32416750118136,54592.2890625,129.744995117188,808.7746527777778,0.09339454646180043,-4147.149723239243
4.32481616735458,54589.734375,129.764999389648,808.7368055555555,0.09340855653033651,-2856.294536460191
